
Trace>> [    188849][20210819 16:39:25:443][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    188983][20210819 16:39:25:577][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    189116][20210819 16:39:25:711][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    189254][20210819 16:39:25:848][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    189387][20210819 16:39:25:981][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    189521][20210819 16:39:26:115][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    189658][20210819 16:39:26:252][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    189792][20210819 16:39:26:386][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    189925][20210819 16:39:26:519][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    190061][20210819 16:39:26:656][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    190193][20210819 16:39:26:788][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 1002
Trace>> [    190361][20210819 16:39:26:956][  4473][sendMcuMsg@850]mid 150-[2:1], datalen 458
Trace>> [    190626][20210819 16:39:27:220][  4473][udsCrc16CcittFalse@197]udsCrc16CcittFalse crc 47812 !
Trace>> [    190628][20210819 16:39:27:223][  4473][sendMcuMsg@850]mid 150-[3:1], datalen 2
Trace>> [    194892][20210819 16:39:31:486][  4473][sendMcuMsg@850]mid 150-[5:1], datalen 1
